,client_id,district_id,client_age,client_gender,disp_id,account_id,disp_type,card_id,card_type,days_since_card_issuance,district_name,region,num_inhabitants,num_munipalities_gt499,num_munipalities_500to1999,num_munipalities_2000to9999,num_munipalities_gt10000,num_cities,ratio_urban,average_salary,unemp_rate95,unemp_rate96,num_entrep_per1000,num_crimes95,num_crimes96,account_district_id,account_freq,account_date_opened,freq_orders,freq_order_insurance,freq_order_household,freq_order_leasing,mon_order_insurance,mon_order_household,mon_order_leasing,loan_id,loan_date,loan_amount,loan_duration,monthly_loan_payment,loan_status,recent_transaction,length_of_relationship,mon_avg_balance,freq_transaction,mon_trans_cred,mon_trans_withraw,freq_first_3years,freq_last_3years,potential_loan,risky_customer,type_of_customer
833,880,49,58.86,M,880,733,OWNER,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1.89,2123,49,WEEKLY,1995-05-17,,,,,,,,,,,,,,1,1324,65133.22883211679,274,16894.5974789916,12426.174193548388,0,274,True,False,prospect
834,881,5,43.84,F,881,734,OWNER,,,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,3.85,3040,5,MONTHLY,1996-04-08,1.0,0.0,1.0,0.0,0.0,2228.0,0.0,,,,,,,1,997,16444.98782051282,156,1715.7507462686565,1094.5258426966298,0,156,True,False,prospect
835,882,70,85.32,F,882,735,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,70,MONTHLY,1997-09-17,2.0,0.0,2.0,0.0,0.0,1788.0,0.0,,,,,,,1,470,24550.00882352941,68,3418.77037037037,1515.2682926829266,0,68,False,False,regular
836,883,75,99.01,F,883,736,OWNER,,,,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,5.38,4505,75,MONTHLY,1997-12-07,1.0,0.0,1.0,0.0,0.0,2119.0,0.0,,,,,,,1,389,17893.400000000005,47,1987.525925925926,1529.4399999999998,0,47,False,False,regular
837,884,75,100.24,M,884,736,DISPONENT,,,,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,5.38,4505,75,MONTHLY,1997-12-07,1.0,0.0,1.0,0.0,0.0,2119.0,0.0,,,,,,,1,389,17893.400000000005,47,1987.525925925926,1529.4399999999998,0,47,False,False,regular
838,885,34,95.91,M,885,737,OWNER,,,,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,6.43,5190,34,MONTHLY,1993-12-08,1.0,0.0,1.0,0.0,0.0,2817.0,0.0,,,,,,,1,1849,22374.223741007187,278,2281.313821138211,1665.1587096774208,49,229,False,False,regular
839,886,34,70.91,M,886,738,OWNER,153.0,gold,7726.0,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,6.43,5190,34,MONTHLY,1993-06-21,3.0,1.0,1.0,0.0,3671.0,970.0,0.0,,,,,,,1,2019,67680.48417968731,512,12610.867164179102,4301.36666666667,124,388,False,False,regular
840,887,66,45.07,F,887,739,OWNER,154.0,classic,7656.0,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,3.51,2103,66,MONTHLY,1996-03-18,1.0,0.0,1.0,0.0,0.0,5504.0,0.0,,,,,,,1,1018,47890.55337078649,178,12624.420588235294,7285.279999999996,0,178,True,False,prospect
841,888,28,45.16,M,888,740,OWNER,,,,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1.62,1525,28,MONTHLY,1994-04-04,,,,,,,,,,,,,,53,1680,21545.40576923076,104,922.4987012987026,1788.888888888889,13,91,True,False,prospect
842,889,54,37.16,F,889,741,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1994-07-14,,,,,,,,,,,,,,1,1631,46339.09061488671,309,3202.6607361963197,3187.9767123287647,31,278,True,False,prospect
843,890,77,99.78,M,890,742,OWNER,,,,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,4.01,3590,77,MONTHLY,1994-01-28,1.0,0.0,1.0,0.0,0.0,2048.0,0.0,,,,,,,1,1798,20934.29687500001,288,2233.469565217391,1329.5976878612728,37,251,False,False,regular
844,891,33,87.93,M,891,743,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,5.75,4859,10,MONTHLY,1993-11-05,1.0,0.0,1.0,0.0,0.0,2691.0,0.0,,,,,,,1,1882,23065.64425675675,296,2250.580000000001,1502.5742690058494,54,242,False,False,regular
845,892,42,96.62,F,892,744,OWNER,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,2.41,1668,42,MONTHLY,1993-03-06,1.0,0.0,1.0,0.0,0.0,2165.0,0.0,,,,,,,1,2126,24064.13296703297,364,2900.8134751773046,1653.515695067263,107,257,False,False,regular
846,893,43,83.2,F,893,745,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,1.72,3891,43,MONTHLY,1997-10-09,1.0,0.0,1.0,0.0,0.0,1965.0,0.0,,,,,,,1,448,23091.417187499992,64,2366.8967741935485,1453.0606060606058,0,64,False,False,regular
847,894,75,84.38,M,894,746,OWNER,,,,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,5.38,4505,75,MONTHLY,1995-05-10,1.0,0.0,1.0,0.0,0.0,3452.0,0.0,,,,,,,1,1331,24459.369387755123,196,2735.490361445784,1700.3787610619481,0,196,False,False,regular
848,895,39,48.48,M,895,747,OWNER,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,7.34,4743,39,MONTHLY,1993-08-09,1.0,0.0,1.0,0.0,0.0,2672.0,0.0,,,,,,,1,1970,21247.543631436325,369,2247.638323353293,1768.0990099009896,90,279,True,False,prospect
849,896,36,45.67,F,896,748,OWNER,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,3.33,6132,10,MONTHLY,1993-04-08,1.0,0.0,1.0,0.0,0.0,6492.0,0.0,,,,,,,1,2093,46380.84565756822,403,5115.090751445086,3430.990434782605,111,292,True,False,prospect
850,897,36,37.75,M,897,748,DISPONENT,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,3.33,6132,10,MONTHLY,1993-04-08,1.0,0.0,1.0,0.0,0.0,6492.0,0.0,,,,,,,1,2093,46380.84565756822,403,5115.090751445086,3430.990434782605,111,292,False,False,regular
851,898,38,75.68,F,898,749,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,7.08,2822,38,MONTHLY,1997-03-23,4.0,1.0,1.0,0.0,51.0,4965.0,0.0,,,,,,,1,648,33483.607272727284,165,4595.289795918368,1680.729310344828,0,165,False,False,regular
852,899,38,74.88,M,899,749,DISPONENT,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,7.08,2822,38,MONTHLY,1997-03-23,4.0,1.0,1.0,0.0,51.0,4965.0,0.0,,,,,,,1,648,33483.607272727284,165,4595.289795918368,1680.729310344828,0,165,False,False,regular
853,900,73,41.71,M,900,750,OWNER,155.0,junior,7881.0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,3.33,4433,73,MONTHLY,1993-09-12,1.0,0.0,1.0,0.0,0.0,6615.0,0.0,,,,,,,1,1936,45727.60860215048,372,8836.964661654134,4754.944769874474,75,297,True,False,prospect
854,901,39,99.05,M,901,751,OWNER,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,7.34,4743,3,MONTHLY,1993-05-12,1.0,0.0,1.0,0.0,0.0,2363.0,0.0,,,,,,,1,2059,21817.723652694596,334,2274.0503816793894,1372.3852216748778,81,253,False,False,regular
855,902,23,68.38,M,902,752,OWNER,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,1.79,3198,23,MONTHLY,1997-01-10,2.0,0.0,1.0,0.0,0.0,139.0,0.0,,,,,,,1,720,18005.559016393436,122,6176.566666666666,3672.375675675677,0,122,True,False,prospect
856,903,31,84.83,M,903,753,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,3.52,1452,31,MONTHLY,1996-08-14,1.0,0.0,1.0,0.0,0.0,1602.0,0.0,,,,,,,1,869,20682.957236842092,152,3451.872727272726,1765.8123711340213,0,152,False,False,regular
857,904,1,86.91,M,904,754,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-06-08,2.0,0.0,2.0,0.0,0.0,1541.5,0.0,,,,,,,1,1302,26045.37692307693,247,3261.2134146341464,1486.8739393939402,0,247,False,False,regular
858,905,38,78.19,M,905,755,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,7.08,2822,38,MONTHLY,1997-09-27,2.0,0.0,1.0,0.0,0.0,3889.0,0.0,,,,,,,1,460,46849.62530120483,83,12917.63125,6773.450980392156,0,83,False,False,regular
859,906,65,40.52,M,906,756,OWNER,156.0,junior,7556.0,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,5.74,2718,65,MONTHLY,1995-01-13,,,,,,,,,,,,,,39,1410,55140.290625,64,1791.2945454545445,1233.3333333333333,0,64,True,False,prospect
860,907,51,70.81,M,907,757,OWNER,157.0,classic,8269.0,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,2.51,3839,50,MONTHLY,1993-07-19,2.0,0.0,1.0,0.0,0.0,810.0,0.0,,,,,,,1,1991,48415.34583333325,408,4113.839285714285,1857.9328358208936,96,312,False,False,regular
861,908,51,57.81,F,908,758,OWNER,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,2.51,3839,51,MONTHLY,1997-12-19,,,,,,,,,,,,,,48,330,20166.666666666668,12,4350.0,2000.0,0,12,False,False,regular
862,909,23,43.3,M,909,759,OWNER,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,1.79,3198,23,MONTHLY,1993-08-01,1.0,0.0,1.0,0.0,0.0,1952.0,0.0,,,,,,,1,1978,49171.6451530613,392,1910.5781609195408,1031.2293577981661,93,299,True,False,prospect
863,910,1,57.25,M,910,760,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1997-05-24,3.0,1.0,1.0,0.0,909.0,3403.0,0.0,,,,,,,1,586,28263.624409448825,127,5797.080000000001,2300.3954022988514,0,127,False,False,regular
864,911,43,79.1,M,911,761,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,1.72,3891,43,MONTHLY,1994-04-09,,,,,,,,,,,,,,48,1680,40521.44946236561,93,1403.1534246575357,1660.0,9,84,False,False,regular
865,912,76,98.19,M,912,762,OWNER,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,4.73,2807,76,MONTHLY,1995-10-18,1.0,0.0,1.0,0.0,0.0,3895.0,0.0,,,,,,,1,1170,16803.299453551903,183,3119.813513513513,1986.8513761467902,0,183,False,False,regular
866,913,1,80.13,M,913,763,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1995-02-23,1.0,0.0,1.0,0.0,0.0,7417.0,0.0,,,,,,,1,1407,30904.67653846158,260,5519.5693693693665,3838.359731543621,0,260,False,False,regular
867,914,1,97.97,F,914,764,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1993-01-08,1.0,0.0,1.0,0.0,0.0,2360.0,0.0,,,,,,,1,2183,24556.493036211705,359,3242.26690647482,1950.8345454545436,105,254,False,False,regular
868,915,12,43.65,M,915,765,OWNER,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3.83,3868,12,MONTHLY,1996-12-20,,,,,,,,,,,,,,1,741,45080.48521739131,115,2350.7369230769223,1988.8400000000006,0,115,True,False,prospect
869,916,3,60.5,M,916,766,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,1.95,2813,3,MONTHLY,1996-04-21,1.0,0.0,1.0,0.0,0.0,7032.0,0.0,,,,,,,1,984,53803.08777777769,180,10350.335714285713,5754.347272727269,0,180,True,False,prospect
870,917,25,45.27,F,917,767,OWNER,,,,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,2.47,2218,25,MONTHLY,1995-03-26,4.0,1.0,1.0,0.0,109.0,3564.0,0.0,,,,,,,1,1376,36148.44384615387,390,10079.463043478261,3043.2986577181186,0,390,False,False,regular
871,918,26,54.01,M,918,768,OWNER,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,2.64,6261,26,MONTHLY,1997-07-03,1.0,0.0,1.0,0.0,0.0,2814.0,0.0,,,,,,,1,546,25844.19101123595,89,2527.160416666666,2013.9463414634147,0,89,True,False,prospect
872,921,7,64.88,F,921,770,OWNER,,,,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,2.26,4846,7,MONTHLY,1996-09-24,,,,,,,,,,,,,,1,828,33352.28512396695,121,4881.583333333333,4031.495081967215,0,121,True,False,prospect
873,922,22,46.36,F,922,771,OWNER,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1.1,1117,22,MONTHLY,1996-01-22,2.0,0.0,1.0,0.0,0.0,214.0,0.0,,,,,,,1,1074,35725.25600000001,225,10650.456944444444,4781.490196078428,0,225,False,False,regular
874,923,22,40.34,M,923,771,DISPONENT,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1.1,1117,22,MONTHLY,1996-01-22,2.0,0.0,1.0,0.0,0.0,214.0,0.0,,,,,,,1,1074,35725.25600000001,225,10650.456944444444,4781.490196078428,0,225,False,False,regular
875,924,1,65.47,M,924,772,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,45,MONTHLY,1993-01-21,3.0,1.0,1.0,0.0,280.0,4225.0,0.0,,,,,,,1,2170,59372.82043010752,558,13057.840559440565,4324.22554216868,164,394,False,False,regular
876,925,54,59.38,M,925,773,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,15,MONTHLY,1993-06-19,,,,,,,,,,,,,,1,2021,37451.89824561399,456,6720.992413793105,2922.505144694531,114,342,False,False,regular
877,926,1,37.92,M,926,774,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1993-06-08,,,,,,,,,,,,,,1,2032,32809.572248803895,418,2277.5454935622315,2518.0237837837803,116,302,True,False,prospect
878,927,1,44.16,M,927,775,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1994-12-18,2.0,0.0,1.0,0.0,0.0,1168.0,0.0,,,,,,,1,1474,56600.54843749998,320,10793.547474747476,4449.935746606331,1,319,False,False,regular
879,928,66,67.22,F,928,776,OWNER,158.0,gold,7355.0,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,3.51,2103,66,MONTHLY,1996-05-18,3.0,1.0,1.0,0.0,170.0,2277.0,0.0,,,,,,,1,957,61756.2862660944,233,10632.803174603174,3410.844705882351,0,233,False,False,regular
880,929,30,83.7,M,929,777,OWNER,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,3.38,2804,30,MONTHLY,1997-12-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1,368,73277.6316455696,79,17916.613513513512,14103.985714285713,0,79,False,False,regular
881,930,68,59.35,F,930,778,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,4.09,5887,68,MONTHLY,1996-10-26,,,,,,,,,,,,,,17,780,26496.296296296296,27,3188.8888888888887,2266.6666666666665,0,27,True,False,prospect
882,931,16,50.55,M,931,779,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1.12,1913,16,MONTHLY,1996-08-13,,,,,,,,,,,,,,1,870,30518.296899224806,129,8402.737931034482,6390.926760563378,0,129,True,False,prospect
883,932,3,71.26,M,932,780,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,1.95,2813,3,MONTHLY,1996-04-26,1.0,0.0,1.0,0.0,0.0,6220.0,0.0,,,,,,,1,979,35394.81685393257,178,10883.286363636362,5955.305357142854,0,178,False,False,regular
884,933,33,40.79,F,933,781,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,5.75,4859,33,MONTHLY,1995-02-19,1.0,0.0,1.0,0.0,0.0,2054.0,0.0,,,,,,,1,1411,15404.986936936933,222,1629.8101123595513,988.9218045112789,0,222,True,False,prospect
885,934,33,36.35,M,934,781,DISPONENT,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,5.75,4859,33,MONTHLY,1995-02-19,1.0,0.0,1.0,0.0,0.0,2054.0,0.0,,,,,,,1,1411,15404.986936936933,222,1629.8101123595513,988.9218045112789,0,222,False,False,regular
886,935,42,72.63,F,935,782,OWNER,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,2.41,1668,42,MONTHLY,1997-10-30,2.0,0.0,1.0,0.0,0.0,3094.0,0.0,,,,,,,1,427,58221.45714285717,77,12884.980000000001,7091.859574468085,0,77,False,False,regular
887,936,42,75.43,M,936,782,DISPONENT,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,2.41,1668,42,MONTHLY,1997-10-30,2.0,0.0,1.0,0.0,0.0,3094.0,0.0,,,,,,,1,427,58221.45714285717,77,12884.980000000001,7091.859574468085,0,77,False,False,regular
888,937,1,87.14,M,937,783,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1997-09-08,1.0,0.0,1.0,0.0,0.0,3242.0,0.0,,,,,,,1,479,22333.72264150943,53,2777.6629629629633,1850.230769230769,0,53,False,False,regular
889,938,59,74.4,F,938,784,OWNER,,,,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,3.24,2305,59,MONTHLY,1994-04-19,4.0,1.0,1.0,0.0,109.0,1485.0,0.0,,,,,,,1,1717,34567.443487394936,476,12335.395652173913,3869.569529085874,43,433,False,False,regular
890,939,21,66.41,M,939,785,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,1.51,2354,21,WEEKLY,1997-08-09,2.0,0.0,1.0,0.0,0.0,7395.0,0.0,5124.0,1998-02-12,156096.0,36.0,4336.0,C,1,509,43870.59722222221,108,12371.04,6605.805882352939,0,108,False,False,regular
891,940,53,58.38,M,940,786,OWNER,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1995-08-12,2.0,0.0,1.0,0.0,0.0,4953.0,0.0,,,,,,,1,1237,55283.22999999995,270,9431.218292682928,3761.271276595742,0,270,False,False,regular
892,941,10,83.25,M,941,787,OWNER,,,,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,0.56,4316,10,MONTHLY,1993-11-14,2.0,0.0,1.0,0.0,0.0,4395.0,0.0,,,,,,,1,1873,20832.108870967746,372,3581.7731343283567,1901.5319327731072,73,299,False,False,regular
893,942,12,87.34,F,942,788,OWNER,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3.83,3868,12,MONTHLY,1996-06-25,1.0,0.0,1.0,0.0,0.0,3096.0,0.0,,,,,,,1,919,23447.275177304953,141,2844.706779661017,1674.0853658536591,0,141,False,False,regular
894,943,12,82.27,M,943,788,DISPONENT,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3.83,3868,12,MONTHLY,1996-06-25,1.0,0.0,1.0,0.0,0.0,3096.0,0.0,,,,,,,1,919,23447.275177304953,141,2844.706779661017,1674.0853658536591,0,141,False,False,regular
895,944,39,48.02,M,944,789,OWNER,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,7.34,4743,39,MONTHLY,1995-02-06,3.0,0.0,1.0,0.0,0.0,2153.0,0.0,5125.0,1995-11-23,73056.0,48.0,1522.0,C,1,1424,17913.51326530612,294,3076.1190000000015,1478.635051546392,0,294,False,False,regular
896,945,39,41.95,F,945,789,DISPONENT,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,7.34,4743,39,MONTHLY,1995-02-06,3.0,0.0,1.0,0.0,0.0,2153.0,0.0,5125.0,1995-11-23,73056.0,48.0,1522.0,C,1,1424,17913.51326530612,294,3076.1190000000015,1478.635051546392,0,294,False,False,regular
897,946,54,67.4,M,946,790,OWNER,159.0,classic,8628.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1993-05-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5126.0,1994-07-24,208128.0,48.0,4336.0,B,1,2060,45511.25221674883,406,12020.690506329112,7541.21532258066,94,312,False,True,risky
898,948,49,94.71,M,948,791,OWNER,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1.89,2123,49,MONTHLY,1995-12-14,1.0,0.0,1.0,0.0,0.0,3054.0,0.0,,,,,,,1,1113,18546.510493827165,162,2577.3,1647.3182795698935,0,162,False,False,regular
899,949,3,42.41,M,949,792,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,1.95,2813,3,MONTHLY,1997-08-13,3.0,1.0,1.0,0.0,588.0,485.0,0.0,,,,,,,1,505,26996.384615384606,104,2088.228947368421,915.221212121212,0,104,False,False,regular
900,950,76,53.71,F,950,793,OWNER,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,4.73,2807,47,MONTHLY,1993-01-03,3.0,1.0,1.0,0.0,851.0,1212.0,0.0,,,,,,,1,2188,23180.81670020123,497,1738.2772413793105,660.9494318181825,150,347,False,False,regular
901,951,76,58.28,M,951,793,DISPONENT,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,4.73,2807,47,MONTHLY,1993-01-03,3.0,1.0,1.0,0.0,851.0,1212.0,0.0,,,,,,,1,2188,23180.81670020123,497,1738.2772413793105,660.9494318181825,150,347,False,False,regular
902,952,63,67.67,F,952,794,OWNER,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,3.79,1460,63,MONTHLY,1997-04-24,2.0,0.0,1.0,0.0,0.0,1107.0,0.0,,,,,,,1,616,15629.716304347823,92,1686.2324324324322,806.3454545454545,0,92,False,False,regular
903,953,25,81.21,M,953,795,OWNER,,,,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,2.47,2218,25,MONTHLY,1995-01-27,1.0,0.0,1.0,0.0,0.0,2976.0,0.0,,,,,,,1,1434,42123.45413533837,266,2888.100793650794,2058.608571428572,0,266,False,False,regular
904,954,1,76.2,F,954,796,OWNER,160.0,classic,7485.0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1997-02-13,,,,,,,,,,,,,,1,686,37247.25964912281,57,5225.942105263158,9237.494736842107,0,57,False,False,regular
905,955,57,48.91,M,955,797,OWNER,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3.73,3651,57,MONTHLY,1996-11-20,,,,,,,,,,,,,,1,771,50339.262307692275,130,18586.862745098042,11505.265822784806,0,130,True,False,prospect
906,956,1,52.18,M,956,798,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1996-04-22,1.0,0.0,1.0,0.0,0.0,2182.0,0.0,,,,,,,1,983,34400.38791208795,182,1938.3523809523813,1155.3897959183678,0,182,True,False,prospect
907,957,56,77.03,F,957,799,OWNER,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,4.69,3158,56,MONTHLY,1993-10-10,,,,,,,,,,,,,,859,1050,16012.005128205134,39,1685.3625000000009,2073.3333333333335,14,25,False,False,regular
908,958,56,76.67,M,958,799,DISPONENT,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,4.69,3158,56,MONTHLY,1993-10-10,,,,,,,,,,,,,,859,1050,16012.005128205134,39,1685.3625000000009,2073.3333333333335,14,25,False,False,regular
909,959,11,56.29,F,959,800,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,0.45,3529,11,MONTHLY,1997-12-06,2.0,0.0,1.0,0.0,0.0,2203.0,0.0,,,,,,,1,390,26059.00571428571,70,2504.3500000000004,1472.3555555555552,0,70,True,False,prospect
910,960,16,61.71,F,960,801,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1.12,1913,16,MONTHLY,1997-07-23,2.0,0.0,1.0,0.0,0.0,2565.0,0.0,,,,,,,1,526,17121.010526315786,95,3206.269230769231,1950.0750000000005,0,95,True,False,prospect
911,961,15,87.25,F,961,802,OWNER,,,,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,3.13,1879,15,MONTHLY,1994-12-20,1.0,0.0,1.0,0.0,0.0,1876.0,0.0,,,,,,,1,1472,34624.8325,240,2847.3989247311833,1495.8897959183685,1,239,False,False,regular
912,962,19,52.85,M,962,803,OWNER,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,3.13,1099,19,MONTHLY,1995-09-09,,,,,,,,,,,,,,1,1209,40520.6199029126,206,13963.552688172042,11378.86460176991,0,206,True,False,prospect
913,963,64,52.03,F,963,804,OWNER,161.0,classic,7508.0,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,MONTHLY,1996-02-06,2.0,0.0,1.0,0.0,0.0,2342.0,0.0,,,,,,,1,1059,44129.95373831777,214,4413.974358974359,2005.760294117648,0,214,False,False,regular
914,964,10,65.19,F,964,805,OWNER,,,,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,0.56,4316,10,MONTHLY,1996-12-02,1.0,0.0,0.0,1.0,0.0,0.0,1424.4,,,,,,,1,759,28132.60894308946,123,7633.803508771927,6451.468181818181,0,123,True,False,prospect
